id,worker_id,action,timestamp,location_id,work_id,worker_profession
2819,2,Clock In,2025-03-10T08:01:00,,,Slinger
2820,2,Clock Out,2025-03-10T16:01:00,3.0,22.0,Slinger
2821,3,Clock In,2025-03-10T08:26:00,,,Assembler
2822,3,Clock Out,2025-03-10T15:26:00,7.0,18.0,Assembler
2823,4,Clock In,2025-03-10T08:03:00,,,Assembler
2824,4,Clock Out,2025-03-10T18:03:00,1.0,23.0,Assembler
2825,6,Clock In,2025-03-10T08:11:00,,,Slinger
2826,6,Clock Out,2025-03-10T16:11:00,6.0,18.0,Slinger
2827,7,Clock In,2025-03-10T08:00:00,,,Assembler
2828,7,Clock Out,2025-03-10T15:00:00,3.0,15.0,Assembler
2829,8,Clock In,2025-03-10T08:20:00,,,Assembler
2830,8,Clock Out,2025-03-10T18:20:00,7.0,6.0,Assembler
2831,9,Clock In,2025-03-10T08:14:00,,,Shuttering Carpenter
2832,9,Clock Out,2025-03-10T17:14:00,6.0,8.0,Shuttering Carpenter
2833,1,Clock In,2025-03-11T08:26:00,,,Shuttering Carpenter
2834,1,Clock Out,2025-03-11T17:26:00,3.0,12.0,Shuttering Carpenter
2835,3,Clock In,2025-03-11T08:29:00,,,Assembler
2836,3,Clock Out,2025-03-11T18:29:00,5.0,13.0,Assembler
2837,4,Clock In,2025-03-11T08:10:00,,,Assembler
2838,4,Clock Out,2025-03-11T16:10:00,5.0,27.0,Assembler
2839,5,Clock In,2025-03-11T08:26:00,,,Assembler
2840,5,Clock Out,2025-03-11T17:26:00,6.0,40.0,Assembler
2841,6,Clock In,2025-03-11T08:08:00,,,Slinger
2842,6,Clock Out,2025-03-11T16:08:00,6.0,32.0,Slinger
2843,8,Clock In,2025-03-11T08:13:00,,,Assembler
2844,8,Clock Out,2025-03-11T15:13:00,5.0,35.0,Assembler
2845,9,Clock In,2025-03-11T08:06:00,,,Shuttering Carpenter
2846,9,Clock Out,2025-03-11T16:06:00,6.0,31.0,Shuttering Carpenter
2847,10,Clock In,2025-03-11T08:01:00,,,Steel Fixer
2848,10,Clock Out,2025-03-11T15:01:00,2.0,3.0,Steel Fixer
2849,11,Clock In,2025-03-11T08:06:00,,,Site Manager
2850,11,Clock Out,2025-03-11T17:06:00,5.0,4.0,Site Manager
2851,2,Clock In,2025-03-12T08:08:00,,,Slinger
2852,2,Clock Out,2025-03-12T15:08:00,2.0,22.0,Slinger
2853,3,Clock In,2025-03-12T08:13:00,,,Assembler
2854,3,Clock Out,2025-03-12T16:13:00,2.0,32.0,Assembler
2855,6,Clock In,2025-03-12T08:08:00,,,Slinger
2856,6,Clock Out,2025-03-12T18:08:00,5.0,7.0,Slinger
2857,7,Clock In,2025-03-12T08:06:00,,,Assembler
2858,7,Clock Out,2025-03-12T16:06:00,7.0,14.0,Assembler
2859,8,Clock In,2025-03-12T08:06:00,,,Assembler
2860,8,Clock Out,2025-03-12T15:06:00,5.0,23.0,Assembler
2861,9,Clock In,2025-03-12T08:08:00,,,Shuttering Carpenter
2862,9,Clock Out,2025-03-12T18:08:00,7.0,25.0,Shuttering Carpenter
2863,10,Clock In,2025-03-12T08:05:00,,,Steel Fixer
2864,10,Clock Out,2025-03-12T18:05:00,7.0,12.0,Steel Fixer
2865,11,Clock In,2025-03-12T08:06:00,,,Site Manager
2866,11,Clock Out,2025-03-12T17:06:00,7.0,3.0,Site Manager
2867,1,Clock In,2025-03-13T08:23:00,,,Shuttering Carpenter
2868,1,Clock Out,2025-03-13T16:23:00,5.0,7.0,Shuttering Carpenter
2869,2,Clock In,2025-03-13T08:25:00,,,Slinger
2870,2,Clock Out,2025-03-13T18:25:00,1.0,39.0,Slinger
2871,3,Clock In,2025-03-13T08:09:00,,,Assembler
2872,3,Clock Out,2025-03-13T17:09:00,3.0,10.0,Assembler
2873,4,Clock In,2025-03-13T08:04:00,,,Assembler
2874,4,Clock Out,2025-03-13T18:04:00,6.0,15.0,Assembler
2875,5,Clock In,2025-03-13T08:06:00,,,Assembler
2876,5,Clock Out,2025-03-13T15:06:00,3.0,37.0,Assembler
2877,7,Clock In,2025-03-13T08:05:00,,,Assembler
2878,7,Clock Out,2025-03-13T15:05:00,7.0,6.0,Assembler
2879,8,Clock In,2025-03-13T08:13:00,,,Assembler
2880,8,Clock Out,2025-03-13T15:13:00,7.0,36.0,Assembler
2881,9,Clock In,2025-03-13T08:20:00,,,Shuttering Carpenter
2882,9,Clock Out,2025-03-13T16:20:00,7.0,14.0,Shuttering Carpenter
2883,10,Clock In,2025-03-13T08:03:00,,,Steel Fixer
2884,10,Clock Out,2025-03-13T18:03:00,2.0,24.0,Steel Fixer
2885,11,Clock In,2025-03-13T08:10:00,,,Site Manager
2886,11,Clock Out,2025-03-13T18:10:00,3.0,37.0,Site Manager
2887,1,Clock In,2025-03-14T08:02:00,,,Shuttering Carpenter
2888,1,Clock Out,2025-03-14T15:02:00,2.0,5.0,Shuttering Carpenter
2889,2,Clock In,2025-03-14T08:12:00,,,Slinger
2890,2,Clock Out,2025-03-14T18:12:00,7.0,12.0,Slinger
2891,3,Clock In,2025-03-14T08:09:00,,,Assembler
2892,3,Clock Out,2025-03-14T18:09:00,3.0,15.0,Assembler
2893,4,Clock In,2025-03-14T08:15:00,,,Assembler
2894,4,Clock Out,2025-03-14T17:15:00,7.0,34.0,Assembler
2895,5,Clock In,2025-03-14T08:23:00,,,Assembler
2896,5,Clock Out,2025-03-14T18:23:00,6.0,18.0,Assembler
2897,6,Clock In,2025-03-14T08:28:00,,,Slinger
2898,6,Clock Out,2025-03-14T17:28:00,5.0,32.0,Slinger
2899,8,Clock In,2025-03-14T08:19:00,,,Assembler
2900,8,Clock Out,2025-03-14T16:19:00,2.0,13.0,Assembler
2901,9,Clock In,2025-03-14T08:29:00,,,Shuttering Carpenter
2902,9,Clock Out,2025-03-14T16:29:00,3.0,41.0,Shuttering Carpenter
2903,11,Clock In,2025-03-14T08:08:00,,,Site Manager
2904,11,Clock Out,2025-03-14T18:08:00,5.0,27.0,Site Manager
2905,1,Clock In,2025-03-15T08:14:00,,,Shuttering Carpenter
2906,1,Clock Out,2025-03-15T15:14:00,1.0,17.0,Shuttering Carpenter
2907,2,Clock In,2025-03-15T08:13:00,,,Slinger
2908,2,Clock Out,2025-03-15T16:13:00,7.0,15.0,Slinger
2909,3,Clock In,2025-03-15T08:12:00,,,Assembler
2910,3,Clock Out,2025-03-15T15:12:00,2.0,8.0,Assembler
2911,4,Clock In,2025-03-15T08:19:00,,,Assembler
2912,4,Clock Out,2025-03-15T16:19:00,6.0,10.0,Assembler
2913,5,Clock In,2025-03-15T08:30:00,,,Assembler
2914,5,Clock Out,2025-03-15T18:30:00,2.0,1.0,Assembler
2915,6,Clock In,2025-03-15T08:25:00,,,Slinger
2916,6,Clock Out,2025-03-15T16:25:00,1.0,40.0,Slinger
2917,7,Clock In,2025-03-15T08:09:00,,,Assembler
2918,7,Clock Out,2025-03-15T16:09:00,4.0,39.0,Assembler
2919,8,Clock In,2025-03-15T08:24:00,,,Assembler
2920,8,Clock Out,2025-03-15T18:24:00,2.0,26.0,Assembler
2921,9,Clock In,2025-03-15T08:28:00,,,Shuttering Carpenter
2922,9,Clock Out,2025-03-15T18:28:00,1.0,30.0,Shuttering Carpenter
2923,10,Clock In,2025-03-15T08:19:00,,,Steel Fixer
2924,10,Clock Out,2025-03-15T15:19:00,2.0,34.0,Steel Fixer
2925,11,Clock In,2025-03-15T08:11:00,,,Site Manager
2926,11,Clock Out,2025-03-15T18:11:00,6.0,24.0,Site Manager
2927,1,Clock In,2025-03-16T08:20:00,,,Shuttering Carpenter
2928,1,Clock Out,2025-03-16T17:20:00,5.0,38.0,Shuttering Carpenter
2929,2,Clock In,2025-03-16T08:05:00,,,Slinger
2930,2,Clock Out,2025-03-16T15:05:00,3.0,24.0,Slinger
2931,3,Clock In,2025-03-16T08:18:00,,,Assembler
2932,3,Clock Out,2025-03-16T15:18:00,4.0,16.0,Assembler
2933,5,Clock In,2025-03-16T08:10:00,,,Assembler
2934,5,Clock Out,2025-03-16T15:10:00,2.0,42.0,Assembler
2935,6,Clock In,2025-03-16T08:29:00,,,Slinger
2936,6,Clock Out,2025-03-16T17:29:00,5.0,31.0,Slinger
2937,7,Clock In,2025-03-16T08:01:00,,,Assembler
2938,7,Clock Out,2025-03-16T18:01:00,5.0,30.0,Assembler
2939,8,Clock In,2025-03-16T08:23:00,,,Assembler
2940,8,Clock Out,2025-03-16T18:23:00,7.0,18.0,Assembler
2941,9,Clock In,2025-03-16T08:28:00,,,Shuttering Carpenter
2942,9,Clock Out,2025-03-16T17:28:00,5.0,3.0,Shuttering Carpenter
2943,11,Clock In,2025-03-16T08:27:00,,,Site Manager
2944,11,Clock Out,2025-03-16T15:27:00,6.0,27.0,Site Manager
2945,1,Clock In,2025-03-17T08:05:00,,,Shuttering Carpenter
2946,1,Clock Out,2025-03-17T18:05:00,3.0,3.0,Shuttering Carpenter
2947,2,Clock In,2025-03-17T08:10:00,,,Slinger
2948,2,Clock Out,2025-03-17T17:10:00,6.0,38.0,Slinger
2949,3,Clock In,2025-03-17T08:05:00,,,Assembler
2950,3,Clock Out,2025-03-17T17:05:00,3.0,1.0,Assembler
2951,4,Clock In,2025-03-17T08:00:00,,,Assembler
2952,4,Clock Out,2025-03-17T17:00:00,5.0,1.0,Assembler
2953,6,Clock In,2025-03-17T08:11:00,,,Slinger
2954,6,Clock Out,2025-03-17T17:11:00,3.0,30.0,Slinger
2955,7,Clock In,2025-03-17T08:19:00,,,Assembler
2956,7,Clock Out,2025-03-17T16:19:00,3.0,18.0,Assembler
2957,8,Clock In,2025-03-17T08:25:00,,,Assembler
2958,8,Clock Out,2025-03-17T18:25:00,6.0,42.0,Assembler
2959,9,Clock In,2025-03-17T08:28:00,,,Shuttering Carpenter
2960,9,Clock Out,2025-03-17T18:28:00,4.0,13.0,Shuttering Carpenter
2961,10,Clock In,2025-03-17T08:20:00,,,Steel Fixer
2962,10,Clock Out,2025-03-17T18:20:00,1.0,29.0,Steel Fixer
2963,11,Clock In,2025-03-17T08:10:00,,,Site Manager
2964,11,Clock Out,2025-03-17T15:10:00,3.0,21.0,Site Manager
2965,2,Clock In,2025-03-18T08:08:00,,,Slinger
2966,2,Clock Out,2025-03-18T18:08:00,2.0,25.0,Slinger
2967,5,Clock In,2025-03-18T08:03:00,,,Assembler
2968,5,Clock Out,2025-03-18T15:03:00,7.0,35.0,Assembler
2969,6,Clock In,2025-03-18T08:04:00,,,Slinger
2970,6,Clock Out,2025-03-18T15:04:00,1.0,24.0,Slinger
2971,7,Clock In,2025-03-18T08:30:00,,,Assembler
2972,7,Clock Out,2025-03-18T16:30:00,3.0,31.0,Assembler
2973,9,Clock In,2025-03-18T08:29:00,,,Shuttering Carpenter
2974,9,Clock Out,2025-03-18T17:29:00,5.0,16.0,Shuttering Carpenter
2975,10,Clock In,2025-03-18T08:02:00,,,Steel Fixer
2976,10,Clock Out,2025-03-18T16:02:00,3.0,30.0,Steel Fixer
2977,11,Clock In,2025-03-18T08:14:00,,,Site Manager
2978,11,Clock Out,2025-03-18T16:14:00,1.0,42.0,Site Manager
2979,1,Clock In,2025-03-19T08:24:00,,,Shuttering Carpenter
2980,1,Clock Out,2025-03-19T17:24:00,2.0,26.0,Shuttering Carpenter
2981,2,Clock In,2025-03-19T08:29:00,,,Slinger
2982,2,Clock Out,2025-03-19T18:29:00,6.0,17.0,Slinger
2983,3,Clock In,2025-03-19T08:24:00,,,Assembler
2984,3,Clock Out,2025-03-19T15:24:00,1.0,39.0,Assembler
2985,4,Clock In,2025-03-19T08:10:00,,,Assembler
2986,4,Clock Out,2025-03-19T17:10:00,6.0,15.0,Assembler
2987,5,Clock In,2025-03-19T08:29:00,,,Assembler
2988,5,Clock Out,2025-03-19T15:29:00,6.0,20.0,Assembler
2989,6,Clock In,2025-03-19T08:17:00,,,Slinger
2990,6,Clock Out,2025-03-19T17:17:00,3.0,14.0,Slinger
2991,7,Clock In,2025-03-19T08:28:00,,,Assembler
2992,7,Clock Out,2025-03-19T16:28:00,1.0,32.0,Assembler
2993,8,Clock In,2025-03-19T08:11:00,,,Assembler
2994,8,Clock Out,2025-03-19T18:11:00,2.0,42.0,Assembler
2995,9,Clock In,2025-03-19T08:26:00,,,Shuttering Carpenter
2996,9,Clock Out,2025-03-19T15:26:00,6.0,18.0,Shuttering Carpenter
2997,11,Clock In,2025-03-19T08:16:00,,,Site Manager
2998,11,Clock Out,2025-03-19T17:16:00,6.0,26.0,Site Manager
2999,1,Clock In,2025-03-20T08:23:00,,,Shuttering Carpenter
3000,1,Clock Out,2025-03-20T17:23:00,4.0,15.0,Shuttering Carpenter
3001,2,Clock In,2025-03-20T08:06:00,,,Slinger
3002,2,Clock Out,2025-03-20T15:06:00,2.0,7.0,Slinger
3003,3,Clock In,2025-03-20T08:07:00,,,Assembler
3004,3,Clock Out,2025-03-20T18:07:00,7.0,34.0,Assembler
3005,7,Clock In,2025-03-20T08:29:00,,,Assembler
3006,7,Clock Out,2025-03-20T16:29:00,4.0,40.0,Assembler
3007,8,Clock In,2025-03-20T08:27:00,,,Assembler
3008,8,Clock Out,2025-03-20T18:27:00,7.0,40.0,Assembler
3009,9,Clock In,2025-03-20T08:06:00,,,Shuttering Carpenter
3010,9,Clock Out,2025-03-20T18:06:00,4.0,39.0,Shuttering Carpenter
3011,10,Clock In,2025-03-20T08:19:00,,,Steel Fixer
3012,10,Clock Out,2025-03-20T18:19:00,7.0,24.0,Steel Fixer
3013,11,Clock In,2025-03-20T08:09:00,,,Site Manager
3014,11,Clock Out,2025-03-20T17:09:00,4.0,6.0,Site Manager
3015,2,Clock In,2025-03-21T08:02:00,,,Slinger
3016,2,Clock Out,2025-03-21T15:02:00,6.0,19.0,Slinger
3017,3,Clock In,2025-03-21T08:11:00,,,Assembler
3018,3,Clock Out,2025-03-21T17:11:00,7.0,23.0,Assembler
3019,4,Clock In,2025-03-21T08:14:00,,,Assembler
3020,4,Clock Out,2025-03-21T17:14:00,5.0,38.0,Assembler
3021,6,Clock In,2025-03-21T08:07:00,,,Slinger
3022,6,Clock Out,2025-03-21T16:07:00,3.0,36.0,Slinger
3023,8,Clock In,2025-03-21T08:10:00,,,Assembler
3024,8,Clock Out,2025-03-21T16:10:00,1.0,29.0,Assembler
3025,9,Clock In,2025-03-21T08:26:00,,,Shuttering Carpenter
3026,9,Clock Out,2025-03-21T15:26:00,6.0,41.0,Shuttering Carpenter
3027,10,Clock In,2025-03-21T08:20:00,,,Steel Fixer
3028,10,Clock Out,2025-03-21T15:20:00,5.0,14.0,Steel Fixer
3029,1,Clock In,2025-03-22T08:20:00,,,Shuttering Carpenter
3030,1,Clock Out,2025-03-22T17:20:00,6.0,38.0,Shuttering Carpenter
3031,2,Clock In,2025-03-22T08:29:00,,,Slinger
3032,2,Clock Out,2025-03-22T17:29:00,3.0,28.0,Slinger
3033,3,Clock In,2025-03-22T08:18:00,,,Assembler
3034,3,Clock Out,2025-03-22T17:18:00,4.0,22.0,Assembler
3035,4,Clock In,2025-03-22T08:22:00,,,Assembler
3036,4,Clock Out,2025-03-22T15:22:00,2.0,22.0,Assembler
3037,5,Clock In,2025-03-22T08:30:00,,,Assembler
3038,5,Clock Out,2025-03-22T16:30:00,4.0,22.0,Assembler
3039,6,Clock In,2025-03-22T08:09:00,,,Slinger
3040,6,Clock Out,2025-03-22T15:09:00,5.0,36.0,Slinger
3041,7,Clock In,2025-03-22T08:29:00,,,Assembler
3042,7,Clock Out,2025-03-22T15:29:00,5.0,18.0,Assembler
3043,8,Clock In,2025-03-22T08:24:00,,,Assembler
3044,8,Clock Out,2025-03-22T18:24:00,1.0,8.0,Assembler
3045,10,Clock In,2025-03-22T08:02:00,,,Steel Fixer
3046,10,Clock Out,2025-03-22T16:02:00,7.0,29.0,Steel Fixer
3047,11,Clock In,2025-03-22T08:12:00,,,Site Manager
3048,11,Clock Out,2025-03-22T18:12:00,6.0,20.0,Site Manager
3049,1,Clock In,2025-03-23T08:12:00,,,Shuttering Carpenter
3050,1,Clock Out,2025-03-23T17:12:00,5.0,4.0,Shuttering Carpenter
3051,2,Clock In,2025-03-23T08:23:00,,,Slinger
3052,2,Clock Out,2025-03-23T15:23:00,7.0,40.0,Slinger
3053,5,Clock In,2025-03-23T08:09:00,,,Assembler
3054,5,Clock Out,2025-03-23T15:09:00,3.0,1.0,Assembler
3055,6,Clock In,2025-03-23T08:28:00,,,Slinger
3056,6,Clock Out,2025-03-23T18:28:00,6.0,25.0,Slinger
3057,7,Clock In,2025-03-23T08:21:00,,,Assembler
3058,7,Clock Out,2025-03-23T15:21:00,5.0,2.0,Assembler
3059,8,Clock In,2025-03-23T08:06:00,,,Assembler
3060,8,Clock Out,2025-03-23T15:06:00,5.0,33.0,Assembler
3061,9,Clock In,2025-03-23T08:14:00,,,Shuttering Carpenter
3062,9,Clock Out,2025-03-23T15:14:00,1.0,8.0,Shuttering Carpenter
3063,10,Clock In,2025-03-23T08:29:00,,,Steel Fixer
3064,10,Clock Out,2025-03-23T17:29:00,1.0,39.0,Steel Fixer
3065,11,Clock In,2025-03-23T08:20:00,,,Site Manager
3066,11,Clock Out,2025-03-23T18:20:00,2.0,25.0,Site Manager
3067,1,Clock In,2025-03-24T08:15:00,,,Shuttering Carpenter
3068,1,Clock Out,2025-03-24T17:15:00,3.0,34.0,Shuttering Carpenter
3069,2,Clock In,2025-03-24T08:25:00,,,Slinger
3070,2,Clock Out,2025-03-24T18:25:00,5.0,28.0,Slinger
3071,3,Clock In,2025-03-24T08:22:00,,,Assembler
3072,3,Clock Out,2025-03-24T16:22:00,1.0,34.0,Assembler
3073,4,Clock In,2025-03-24T08:06:00,,,Assembler
3074,4,Clock Out,2025-03-24T16:06:00,6.0,34.0,Assembler
3075,5,Clock In,2025-03-24T08:28:00,,,Assembler
3076,5,Clock Out,2025-03-24T16:28:00,6.0,1.0,Assembler
3077,6,Clock In,2025-03-24T08:08:00,,,Slinger
3078,6,Clock Out,2025-03-24T16:08:00,7.0,4.0,Slinger
3079,7,Clock In,2025-03-24T08:26:00,,,Assembler
3080,7,Clock Out,2025-03-24T16:26:00,3.0,16.0,Assembler
3081,8,Clock In,2025-03-24T08:13:00,,,Assembler
3082,8,Clock Out,2025-03-24T15:13:00,4.0,22.0,Assembler
3083,9,Clock In,2025-03-24T08:11:00,,,Shuttering Carpenter
3084,9,Clock Out,2025-03-24T16:11:00,6.0,11.0,Shuttering Carpenter
3085,10,Clock In,2025-03-24T08:21:00,,,Steel Fixer
3086,10,Clock Out,2025-03-24T16:21:00,7.0,17.0,Steel Fixer
3087,11,Clock In,2025-03-24T08:28:00,,,Site Manager
3088,11,Clock Out,2025-03-24T17:28:00,1.0,23.0,Site Manager
3089,1,Clock In,2025-03-25T08:05:00,,,Shuttering Carpenter
3090,1,Clock Out,2025-03-25T16:05:00,6.0,19.0,Shuttering Carpenter
3091,2,Clock In,2025-03-25T08:15:00,,,Slinger
3092,2,Clock Out,2025-03-25T15:15:00,3.0,42.0,Slinger
3093,3,Clock In,2025-03-25T08:26:00,,,Assembler
3094,3,Clock Out,2025-03-25T16:26:00,6.0,32.0,Assembler
3095,4,Clock In,2025-03-25T08:19:00,,,Assembler
3096,4,Clock Out,2025-03-25T17:19:00,5.0,15.0,Assembler
3097,5,Clock In,2025-03-25T08:22:00,,,Assembler
3098,5,Clock Out,2025-03-25T17:22:00,3.0,6.0,Assembler
3099,7,Clock In,2025-03-25T08:25:00,,,Assembler
3100,7,Clock Out,2025-03-25T17:25:00,4.0,23.0,Assembler
3101,8,Clock In,2025-03-25T08:02:00,,,Assembler
3102,8,Clock Out,2025-03-25T15:02:00,1.0,40.0,Assembler
3103,9,Clock In,2025-03-25T08:00:00,,,Shuttering Carpenter
3104,9,Clock Out,2025-03-25T18:00:00,7.0,35.0,Shuttering Carpenter
3105,10,Clock In,2025-03-25T08:24:00,,,Steel Fixer
3106,10,Clock Out,2025-03-25T15:24:00,4.0,13.0,Steel Fixer
3107,11,Clock In,2025-03-25T08:14:00,,,Site Manager
3108,11,Clock Out,2025-03-25T15:14:00,7.0,23.0,Site Manager
3109,1,Clock In,2025-03-26T08:23:00,,,Shuttering Carpenter
3110,1,Clock Out,2025-03-26T16:23:00,1.0,26.0,Shuttering Carpenter
3111,2,Clock In,2025-03-26T08:07:00,,,Slinger
3112,2,Clock Out,2025-03-26T16:07:00,6.0,23.0,Slinger
3113,3,Clock In,2025-03-26T08:05:00,,,Assembler
3114,3,Clock Out,2025-03-26T17:05:00,3.0,19.0,Assembler
3115,5,Clock In,2025-03-26T08:24:00,,,Assembler
3116,5,Clock Out,2025-03-26T17:24:00,7.0,41.0,Assembler
3117,6,Clock In,2025-03-26T08:20:00,,,Slinger
3118,6,Clock Out,2025-03-26T16:20:00,5.0,26.0,Slinger
3119,7,Clock In,2025-03-26T08:24:00,,,Assembler
3120,7,Clock Out,2025-03-26T17:24:00,1.0,22.0,Assembler
3121,8,Clock In,2025-03-26T08:27:00,,,Assembler
3122,8,Clock Out,2025-03-26T15:27:00,3.0,21.0,Assembler
3123,1,Clock In,2025-03-27T08:02:00,,,Shuttering Carpenter
3124,1,Clock Out,2025-03-27T16:02:00,2.0,15.0,Shuttering Carpenter
3125,3,Clock In,2025-03-27T08:15:00,,,Assembler
3126,3,Clock Out,2025-03-27T18:15:00,7.0,22.0,Assembler
3127,4,Clock In,2025-03-27T08:25:00,,,Assembler
3128,4,Clock Out,2025-03-27T17:25:00,7.0,3.0,Assembler
3129,5,Clock In,2025-03-27T08:10:00,,,Assembler
3130,5,Clock Out,2025-03-27T18:10:00,7.0,35.0,Assembler
3131,7,Clock In,2025-03-27T08:23:00,,,Assembler
3132,7,Clock Out,2025-03-27T17:23:00,6.0,23.0,Assembler
3133,9,Clock In,2025-03-27T08:03:00,,,Shuttering Carpenter
3134,9,Clock Out,2025-03-27T16:03:00,1.0,40.0,Shuttering Carpenter
3135,10,Clock In,2025-03-27T08:02:00,,,Steel Fixer
3136,10,Clock Out,2025-03-27T17:02:00,5.0,30.0,Steel Fixer
3137,11,Clock In,2025-03-27T08:20:00,,,Site Manager
3138,11,Clock Out,2025-03-27T17:20:00,6.0,38.0,Site Manager
3139,1,Clock In,2025-03-28T08:14:00,,,Shuttering Carpenter
3140,1,Clock Out,2025-03-28T18:14:00,4.0,6.0,Shuttering Carpenter
3141,2,Clock In,2025-03-28T08:23:00,,,Slinger
3142,2,Clock Out,2025-03-28T18:23:00,6.0,38.0,Slinger
3143,3,Clock In,2025-03-28T08:28:00,,,Assembler
3144,3,Clock Out,2025-03-28T18:28:00,2.0,18.0,Assembler
3145,4,Clock In,2025-03-28T08:27:00,,,Assembler
3146,4,Clock Out,2025-03-28T18:27:00,3.0,3.0,Assembler
3147,5,Clock In,2025-03-28T08:19:00,,,Assembler
3148,5,Clock Out,2025-03-28T17:19:00,6.0,10.0,Assembler
3149,6,Clock In,2025-03-28T08:03:00,,,Slinger
3150,6,Clock Out,2025-03-28T16:03:00,4.0,35.0,Slinger
3151,7,Clock In,2025-03-28T08:08:00,,,Assembler
3152,7,Clock Out,2025-03-28T15:08:00,2.0,35.0,Assembler
3153,8,Clock In,2025-03-28T08:09:00,,,Assembler
3154,8,Clock Out,2025-03-28T15:09:00,6.0,42.0,Assembler
3155,11,Clock In,2025-03-28T08:28:00,,,Site Manager
3156,11,Clock Out,2025-03-28T16:28:00,5.0,30.0,Site Manager
3157,2,Clock In,2025-03-29T08:20:00,,,Slinger
3158,2,Clock Out,2025-03-29T16:20:00,5.0,16.0,Slinger
3159,3,Clock In,2025-03-29T08:04:00,,,Assembler
3160,3,Clock Out,2025-03-29T17:04:00,7.0,29.0,Assembler
3161,4,Clock In,2025-03-29T08:27:00,,,Assembler
3162,4,Clock Out,2025-03-29T16:27:00,6.0,25.0,Assembler
3163,6,Clock In,2025-03-29T08:17:00,,,Slinger
3164,6,Clock Out,2025-03-29T16:17:00,4.0,30.0,Slinger
3165,7,Clock In,2025-03-29T08:24:00,,,Assembler
3166,7,Clock Out,2025-03-29T15:24:00,1.0,20.0,Assembler
3167,10,Clock In,2025-03-29T08:06:00,,,Steel Fixer
3168,10,Clock Out,2025-03-29T17:06:00,1.0,31.0,Steel Fixer
3169,11,Clock In,2025-03-29T08:17:00,,,Site Manager
3170,11,Clock Out,2025-03-29T16:17:00,6.0,17.0,Site Manager
